Product Name,Top Category,Category Name,Country,Brand,SKU_ARRAY,GTIN
Golden Penny Premium White Granulated Sugar 10 X 500g,Food,Sugar & Sweeteners,Nigeria,GOLDEN PENNY,"[
  ""GES-008"",
  ""BGR-010"",
  ""OEN-010"",
  ""EBL-085"",
  ""MNE-017"",
  ""SGM-006"",
  ""LBV-033"",
  ""MMD-068"",
  ""ACI-008"",
  ""HOM-010"",
  ""HKV-013"",
  ""BUE-011"",
  ""BNS-004"",
  ""PGN-010"",
  ""NZG-002"",
  ""FGE-139"",
  ""WSE-139"",
  ""AZS-011"",
  ""PTV-078"",
  ""AME-139"",
  ""CTI-004"",
  ""KVN-016"",
  ""BVS-139"",
  ""DGO-014"",
  ""EBF-014"",
  ""ADS-026"",
  ""IGL-014"",
  ""DFV-014"",
  ""STS-011""
]",''
Kerrygold Avantage Tin 5 X 900g,Food,Canned & Powdered Milk,Nigeria,Kerrygold,"[
  ""PSR-016"",
  ""FCC-004"",
  ""FCU-003"",
  ""AEN-002""
]",''
Top Tea 2 Round Tea Bags 200 X 1g,Beverages,Tea & Infusions,Nigeria,Top Tea,"[
  ""NFS-008"",
  ""EXS-052"",
  ""EBL-053"",
  ""BGS-061"",
  ""PGE-009"",
  ""SSD-120"",
  ""MMD-143"",
  ""ASW-054"",
  ""AGT-010"",
  ""FCC-028-5"",
  ""FCC-028-4"",
  ""FCC-028-3"",
  ""FCC-028-2"",
  ""FCC-028-1"",
  ""FCC-028"",
  ""BSB-053"",
  ""KTV-019"",
  ""ZDE-010"",
  ""UAA-004"",
  ""ONL-021"",
  ""ADG-001"",
  ""AYS-004"",
  ""WKS-008"",
  ""RVL-019"",
  ""TGE-018""
]",8901090014277
Kremela Non Dairy Creamer 200 X 12g, ,Non-Dairy Milk,Nigeria,Kremela,"[
  ""NFS-006"",
  ""SOR-006"",
  ""EBL-136"",
  ""OEN-151"",
  ""SSD-117"",
  ""MMD-137"",
  ""HSF-012"",
  ""ASY-012"",
  ""BND-057"",
  ""XMG-006"",
  ""AJG-006"",
  ""KKG-006"",
  ""TJS-006"",
  ""ASW-049"",
  ""BKD-004"",
  ""MOE-009"",
  ""FSL-030"",
  ""BSB-049"",
  ""OAV-006"",
  ""BZS-006"",
  ""JJE-006"",
  ""LRL-006"",
  ""JDV-006"",
  ""GNL-009"",
  ""FGE-162"",
  ""WSE-162"",
  ""PBL-013"",
  ""BVS-162"",
  ""DGO-037"",
  ""EBF-037"",
  ""DFV-037"",
  ""CUT-008""
]",8906021120252
Aoao Apple Bubble Gum 24 X 140 X 8g,Food,Sweets & Chocolate,Nigeria,AOAO,"[
  ""RLG-047"",
  ""BGS-163"",
  ""SJE-009"",
  ""MUP-035"",
  ""KIC-012"",
  ""BSB-128""
]",6926201633581
Dogan's Stick Sugar 1000 X 5g,Brand Manufacturers,Sugar & Sweeteners,Nigeria,Dogan's,"[
  ""DSL-007""
]",8687698002430
Double Bull Parboiled Rice 50kg,Food,Rice,Nigeria,Double Bull,"[
  ""MSH-004""
]",''
Ktc Extended Life Vegetable Oil 4 X 3l,Food,Cooking Oils,Nigeria,KTC,"[
  ""DGS-022""
]",5013635102899
Peak Yoghurt Drink Plain Sweetened 12 X 318ml,Food,Yoghurt,Nigeria,Peak,"[
  ""OLB-051"",
  ""TSH-134"",
  ""HPI-018"",
  ""NMT-021"",
  ""REE-018"",
  ""OLO-012"",
  ""NOB-026"",
  ""HIS-015"",
  ""HPI-056"",
  ""ANR-054"",
  ""STS-087"",
  ""WTM-237"",
  ""EDB-087"",
  ""MAA-007"",
  ""MSF-014"",
  ""LBS-002"",
  ""FLI-087"",
  ""HPR-087""
]",''
Omo Hand Washing Powder 4 X 2kg,Toiletries,Laundry Detergent,Nigeria,Omo,"[
  ""TSH-069"",
  ""IFJ-079""
]",''
Coast Full Cream Everporated Milk 24 X 160g,Food,Canned & Powdered Milk,Nigeria,Coast,"[
  ""REE-028""
]",9501101403057
Shifaul-Qareeb For Toilet Infection And Rheumatism 20 X 500ml,Toiletries,Medicines & Drugs,Nigeria,Shifaul,"[
  ""BAS-019""
]",''
Pepsi Cola 12 X 40cl,Beverages,Fizzy Drinks,Nigeria,Pepsi,"[
  ""EIV-007""
]",''
Ayamik Eau De Toilette 12 X 95ml,Toiletries,Perfume & Cologne,Nigeria,Ayamik,"[
  ""DAS-048""
]",''
Sunlight 2 In 1 Hand Washing Powder Spring Sensations 5 X 2kg,Toiletries,Laundry Detergent,Nigeria,Sunlight,"[
  ""TSH-071"",
  ""IFJ-083"",
  ""LBV-080"",
  ""JIS-002"",
  ""CGT-037""
]",6001085126673
Laziz Custard Powder 4 X 1kg,Food,Grain & Cereals,Nigeria,Laziz,"[
  ""MSB-015"",
  ""STG-025"",
  ""CLL-016"",
  ""STS-188"",
  ""LBV-140"",
  ""MID-50000"",
  ""FCU-019"",
  ""DNL-016"",
  ""FGE-191"",
  ""WSE-191"",
  ""AME-191"",
  ""BVS-191"",
  ""DGO-066"",
  ""EBF-066"",
  ""IGL-066"",
  ""DFV-066"",
  ""FDA-001"",
  ""BSA-001""
]",8852528000267
Guinness ® Foreign Extra Stout Ret 18 X 450ml,Beverages,Beer,Nigeria,Guinness,"[
  ""FSG-016-1"",
  ""AIS-016"",
  ""JGL-016"",
  ""FSG-016"",
  ""CFA-016"",
  ""ARN-016"",
  ""SAN-016"",
  ""MVG-016"",
  ""VIC-016"",
  ""TAS-016"",
  ""JDS-016"",
  ""ASG-016"",
  ""MCL-016""
]",5023415033456
Johnnie Walker Red Label 12 X 70cl,Beverages,Whiskey,Nigeria,Johnnie Walker,"[
  ""FSG-001-1"",
  ""LDL-026"",
  ""LDO-025"",
  ""CBM-026"",
  ""COS-027"",
  ""OBL-027"",
  ""ELG-027"",
  ""MRN-025"",
  ""MBR-026"",
  ""KIS-026"",
  ""HYC-011"",
  ""MBL-026"",
  ""DLG-024"",
  ""RDE-024"",
  ""VAS-034"",
  ""DAE-033"",
  ""AIS-001"",
  ""JGL-001"",
  ""FSG-001"",
  ""CFA-001"",
  ""ARN-001"",
  ""SAN-001"",
  ""MVG-001"",
  ""VIC-001"",
  ""TAS-001"",
  ""JDS-001"",
  ""ASG-001"",
  ""MCL-001"",
  ""BEE-003"",
  ""KEX-009"",
  ""VCI-008"",
  ""SOG-009""
]",8004025008109
Peak Baby Infant Formula 0-12 Months 12 X 400g,Baby And Toddler,Baby Formula,Nigeria,Peak,"[
  ""JIL-028""
]",''
Chateauneuf-Du-Pape Clos Du Mont-Olivet 6 X 75cl,Beverages,Wine,Nigeria,Chateauneuf,"[
  ""OWO-144""
]",''
Peak Yoghurt Drink Orange 12 X 31.8cl,Food,Yoghurt,Nigeria,Peak,"[
  ""OWO-098""
]",8410342001593
Piment Doux Super Lightening Treating Cream 24 X 250ml,Toiletries,Toners & Astringents,Nigeria,Piment,"[
  ""SDF-003""
]",''
Virony Adult Diaper Medium 10pcs,Toiletries,Adult Diaper,Nigeria,VIRONY,"[
  ""YEZ-043-1"",
  ""YEZ-043""
]",6925010107397
Mcvite Digestives Original Wheat Biscuit 72 X 45g,Food,Biscuits,Nigeria,Mcvities,"[
  ""IFJ-024""
]",5010102110148
Limpo Clean All Purpose Tiles Cleaner Lavender 4 X 4l,Toiletries,All-Purpose Cleaners,Nigeria,Limpo,"[
  ""TCS-016""
]",''
Nora Spice For Jollof Rice 30 X 100g,Food,Seasonings & Spices,Nigeria,Nora,"[
  ""AGI-009"",
  ""OEN-194"",
  ""PTV-094"",
  ""YAV-005""
]",''
Action Bitters 12 X 37.5cl,Beverages,Bitters,Nigeria,Action,"[
  ""LAM-085"",
  ""GBE-023"",
  ""DIL-018"",
  ""FGC-009"",
  ""JWE-001"",
  ""GGV-001"",
  ""JMB-066"",
  ""ETS-001"",
  ""MGC-062"",
  ""LMB-001"",
  ""ONT-012"",
  ""QWM-001"",
  ""DKP-012"",
  ""OKE-001"",
  ""RMH-001"",
  ""CIC-001"",
  ""DEM-001"",
  ""AIM-001"",
  ""LIC-010"",
  ""MTU-061"",
  ""TNG-001"",
  ""FIE-058"",
  ""BRL-036"",
  ""TRK-001"",
  ""SGN-001"",
  ""RGV-061""
]",5060221600039
Close Up Toothpaste Herbal 50 X 120g,Toiletries,Toothpaste,Nigeria,closeup,"[
  ""IFJ-091""
]",""""""
Crunchy Chocolate Wafer 80 X 23g,Food,Appetisers & Snacks,Nigeria,Mac CRUNCHY,"[
  ""AEM-158""
]",''
Alize French Vodka 6 X 75cl,Beverages,Vodka,Nigeria,Alize,"[
  ""OWO-053""
]",''
Beloxxi Luxury Crackers 24 X 150g,Food,Crackers,Nigeria,BELOXXI,"[
  ""ABD-012"",
  ""ZOT-012"",
  ""PDE-012"",
  ""MAS-012"",
  ""HIP-012"",
  ""SAE-012"",
  ""OSL-012"",
  ""ZGS-012"",
  ""ZUC-012"",
  ""KEI-012"",
  ""KEV-012"",
  ""CMA-012"",
  ""GIF-012"",
  ""PWS-030"",
  ""NGO-105"",
  ""RAS-012"",
  ""CIL-012"",
  ""FAI-012"",
  ""FUV-054"",
  ""SFG-054"",
  ""FUB-030"",
  ""ABG-030""
]",6945310100322
Beta Malt Pet 24 X 33cl,Beverages,Malt,Nigeria,Beta Malt,"[
  ""YGV-065"",
  ""MPL-065"",
  ""GLI-089"",
  ""BOR-032"",
  ""OTS-064"",
  ""VTV-064"",
  ""OBA-110"",
  ""OBA-111"",
  ""FMV-064"",
  ""PGC-064"",
  ""MPV-064"",
  ""KAY-064"",
  ""FNF-111"",
  ""FNF-110"",
  ""BZG-110"",
  ""BZG-111"",
  ""MNL-049"",
  ""MNL-050"",
  ""MBG-050"",
  ""MBG-049"",
  ""OIC-049"",
  ""OIC-050"",
  ""OAN-430"",
  ""OAN-431"",
  ""TYN-050"",
  ""TYN-049"",
  ""ANC-179"",
  ""HNE-179"",
  ""PHL-004"",
  ""FAB-179"",
  ""FOM-076"",
  ""SIA-016"",
  ""MOA-043"",
  ""JIB-063"",
  ""GSE-010"",
  ""RBC-065"",
  ""MHV-065"",
  ""DDB-065"",
  ""AYA-065""
]",5352001491839
Fayrouz Pineapple Flavour Rgb 12 X 33cl,Beverages,Fizzy Drinks,Nigeria,Fayrouz,"[
  ""YGV-053"",
  ""MPL-053"",
  ""GLI-079"",
  ""DME-014"",
  ""OTS-052"",
  ""VTV-052"",
  ""MVN-058"",
  ""OBA-099"",
  ""FMV-052"",
  ""PGC-052"",
  ""MPV-052"",
  ""KAY-052"",
  ""FNF-099"",
  ""BZG-099"",
  ""MNL-038"",
  ""MBG-038"",
  ""OIC-038"",
  ""OAN-419"",
  ""TYN-038"",
  ""DSV-031"",
  ""POC-024"",
  ""DCE-023"",
  ""WTD-014"",
  ""ANC-169"",
  ""HNE-169"",
  ""FAB-169"",
  ""FOM-067"",
  ""JIB-051"",
  ""TSE-033"",
  ""MBS-054"",
  ""RRI-022"",
  ""RBC-053"",
  ""MHV-053"",
  ""DDB-053"",
  ""AYA-053""
]",''
Amstel Malta Malt Drink Rgb 24 X 33cl,Beverages,Malt,Nigeria,AMSTEL MALTA,"[
  ""YGV-031"",
  ""MPL-031"",
  ""GLI-059"",
  ""DME-006"",
  ""SNS-018"",
  ""SSV-018"",
  ""CLF-018"",
  ""OTS-030"",
  ""VTV-030"",
  ""MVN-032"",
  ""ANB-018"",
  ""OBA-078"",
  ""TSE-010"",
  ""FMV-030"",
  ""TIR-011"",
  ""IBS-018"",
  ""PGC-030"",
  ""MPV-030"",
  ""KAY-030"",
  ""FNF-078"",
  ""BZG-078"",
  ""MNL-021"",
  ""MBG-021"",
  ""OIC-021"",
  ""OAN-398"",
  ""MZS-153"",
  ""TYN-021"",
  ""SAS-018"",
  ""PCE-006"",
  ""DSV-011"",
  ""NDK-023"",
  ""GKN-032"",
  ""MBS-006"",
  ""NGO-290"",
  ""SEL-025"",
  ""DDD-025"",
  ""POC-011"",
  ""BKL-016"",
  ""HOS-008"",
  ""DCE-015"",
  ""HPS-006"",
  ""OBQ-006"",
  ""RGR-006"",
  ""VEN-023"",
  ""CTF-006"",
  ""WTD-006"",
  ""LTC-006"",
  ""IZE-006"",
  ""ANC-120"",
  ""HNE-120"",
  ""BEN-006"",
  ""FAB-120"",
  ""FOM-032"",
  ""IKE-006"",
  ""BBC-006"",
  ""DAE-062"",
  ""SHN-006"",
  ""DTM-006"",
  ""DZE-006"",
  ""LKH-006"",
  ""JIB-029"",
  ""VGR-006"",
  ""ANL-040"",
  ""RRI-014"",
  ""FSG-120"",
  ""RBC-031"",
  ""MHV-031"",
  ""DDB-031"",
  ""AYA-031"",
  ""ADE-019"",
  ""AMO-026""
]",4890008101607
Gordon's Sunset Orange 12 X 75cl,Beverages,Gin,Nigeria,Gordon's,"[
  ""mbl-037"",
  ""LDL-044"",
  ""HYC-022"",
  ""ENI-003"",
  ""LDL-036"",
  ""LDL-017"",
  ""LDO-014"",
  ""CBM-014"",
  ""COS-015"",
  ""OBL-015"",
  ""ELG-015"",
  ""MRN-014"",
  ""GAS-007"",
  ""NDN-007"",
  ""MBR-014"",
  ""KIS-014"",
  ""ENL-007"",
  ""HYC-006"",
  ""MBL-017"",
  ""JHR-007"",
  ""DLG-013"",
  ""RDE-013"",
  ""VAS-014"",
  ""BGN-012"",
  ""DAE-010"",
  ""FSG-110"",
  ""CID-009"",
  ""KEX-017"",
  ""KEX-004"",
  ""DMS-075"",
  ""SOG-004""
]",5010103911392
Peak Filled Evaporated Milk 48 X 160g,Food,Canned & Powdered Milk,Nigeria,Peak,"[
  ""NOB-035""
]",4871011008455
Vaseline Blue Seal 144 X 50ml,Toiletries,Petroleum Jelly,Nigeria,Vaseline,"[
  ""APL-035"",
  ""LDM-009"",
  ""GCG-023"",
  ""FMS-023"",
  ""RHL-057"",
  ""UCV-023"",
  ""CGT-083""
]",6001087363069
Power Oil Pure Vegetable Oil 96 X 45ml,Food,Cooking Oils,Nigeria,Power Oil,"[
  ""BUR-007"",
  ""MAV-027"",
  ""IVL-050"",
  ""BSG-037"",
  ""AMS-028"",
  ""KMV-015"",
  ""CEA-015"",
  ""MNM-015"",
  ""TBM-087"",
  ""EST-012"",
  ""HSN-013"",
  ""KVN-025""
]",''
Winner 100% Pure Soya Oil 4 X 5l,Food,Cooking Oils,Nigeria,WINNER,"[
  ""NEA-046"",
  ""UAS-046"",
  ""TBM-046"",
  ""FES-013"",
  ""FCU-050"",
  ""IFS-023"",
  ""VMB-011"",
  ""AAV-004""
]",''
Gino Max Beef + Spice Flavour 14 X 80g,Food,Herbs & Spices,Nigeria,Gino,"[
  ""AAM-019"",
  ""CFO-132"",
  ""LBV-251"",
  ""HKV-144"",
  ""DGR-056"",
  ""FGE-256"",
  ""WSE-256"",
  ""PTV-235"",
  ""AKT-059"",
  ""AKT-056"",
  ""AME-258"",
  ""AGS-015"",
  ""YAV-016"",
  ""BVS-258"",
  ""DGO-159"",
  ""EBF-159"",
  ""IGL-130"",
  ""DFV-165"",
  ""WTM-108""
]",4899818622920
Nurture Body Cream Cocoa Butter & Milk 12 X 450ml,Toiletries,Lotions & Moisturisers,Nigeria,Nurture,"[
  ""GCG-031""
]",5051399133349
Closeup Deep Action 72 X 40g,Toiletries,Toothpaste,Nigeria,closeup,"[
  ""HPI-106"",
  ""LBV-332"",
  ""GTF-042""
]",''
Knorr Seasoning Powder Chicken 5 X 400g,Food,Seasonings & Spices,Nigeria,Knorr,"[
  ""OEN-150"",
  ""AIL-020"",
  ""HKV-076"",
  ""FRB-026"",
  ""PTV-128"",
  ""DGO-265"",
  ""EBF-265"",
  ""CGT-049""
]",69241549
Hollandia Yoghurt Strawberry 24 X 100ml,Food,Yoghurt,Nigeria,Hollandia,"[
  ""HOM-188"",
  ""LNL-048"",
  ""AGA-021""
]",''
Familia Ultra White 1 X 6 X 8pcs,Home & Garden,Toilet Paper,Nigeria,Familia,"[
  ""AIL-053"",
  ""TDI-020""
]",8690570539934
Fanta Zero Rgb 24 X 35cl,Beverages,Fizzy Drinks,Nigeria,Fanta,"[
  ""FFN-013"",
  ""ACV-034"",
  ""GSV-051"",
  ""PUM-071"",
  ""OEM-071"",
  ""RTE-014"",
  ""DNF-014""
]",5449000294483
Akouna Instant Coffee 48 X 50g,Beverages,Coffee,Nigeria,Akouna,"[
  ""KGL-011""
]",''
Tcb Naturals No Base Creme Relaxer With Natural Oils Regular 12 X 400g,Toiletries,Haircare,Nigeria,tcb naturals,"[
  ""SIS-400""
]",''
Arla Dano Milk Full Cream 12 X 1l,Beverages,Milk,Nigeria,Dano,"[
  ""MGE-011""
]",''
Mega Growth Mega Growth Oil Anti-Breakage 12 X 236ml,Toiletries,Haircare,Nigeria,Mega Growth,"[
  ""SIS-424""
]",''
Besense Sanitary Pads Eco Mixed Pack 14 X 3kg,Toiletries,Feminine Sanitary Supplies,Nigeria,Besense,"[
  ""FKS-001""
]",''
Habiba Perfumed Baby Jelly 6 X 50g,Toiletries,Lotions & Moisturisers,Nigeria,Habiba,"[
  ""HSF-083"",
  ""BBE-077"",
  ""DAM-015"",
  ""MGM-017"",
  ""ASW-029""
]",''
So Klin Concentrated Detergent 48 X 80g,Toiletries,Laundry Detergent,Nigeria,SO Klin,"[
  ""ABA-017"",
  ""AGS-033"",
  ""BRG-044"",
  ""AAT-013"",
  ""NGE-026"",
  ""WKS-035""
]",8906074717142
2sure Hand & Surface Sanitizer Liquid 2 X 4.5l,Toiletries,Hand Sanitisers,Nigeria,2Sure,"[
  ""OGI-023"",
  ""ABE-095"",
  ""TIE-095"",
  ""FRE-026"",
  ""SQZ-025"",
  ""BAT-027""
]",''
2sure Hand Sanitizer Gel 24 X 250ml,Toiletries,Hand Sanitisers,Nigeria,2Sure,"[
  ""OGI-021"",
  ""ABE-093"",
  ""TIE-093"",
  ""FRE-024"",
  ""SQZ-023"",
  ""BAT-025""
]",''
2sure Strawberry Milkshake Hand Wash 24 X 250ml,Toiletries,Liquid Hand Soap,Nigeria,2Sure,"[
  ""OGI-011"",
  ""ABE-083"",
  ""TIE-083"",
  ""FRE-015"",
  ""SQZ-016"",
  ""BAT-016""
]",''
Blue Fresh Pineapple Flavoured Instant Drink 24 X 24 X 10g,Beverages,Fruit-Flavoured Drinks,Nigeria,Blue Fresh,"[
  ""UUT-008"",
  ""MUJ-001""
]",8851989072082
Lebrace Baby Diapers 3 Medium 50 X 4kg,Baby And Toddler,Diapering,Nigeria,Lebrace,"[
  ""SFM-003"",
  ""NEM-003"",
  ""WVE-003"",
  ""ZAM-003""
]",''
Sona Table Water 12 X 75cl,Beverages,Water,Nigeria,Sona,"[
  ""KGM-029"",
  ""SBL-069"",
  ""USL-023""
]",''
Pure Heaven Sparkling Health Drink Red Grape 24 X 330ml,Brand Beverages,Fruit-Flavoured Drinks,Nigeria,PURE HEAVEN,"[
  ""JIE-003""
]",5060193417911
Ultima+ Poultry Feed Heat Treated Broiler Pellet Super Starter 1 X 25kg,Business & Industrial,Business & Industrial,Nigeria,ULTIMA+ POULTRY FEED,"[
  ""HAN-017"",
  ""HEE-017""
]",''
Garrone Bitters 6 X 1l,Brand Beverages,Bitters,Nigeria,GARRONE,"[
  ""JIE-013""
]",''
Channy The Heavens Candles (30 X 8pcs),Home & Garden,Candles,Nigeria,Channy,"[
  ""AGT-026"",
  ""AUE-020""
]",''
Tomy Rio Pop Mixed Fruit Bubble Gum 24 X 6g,Food,Sweets & Chocolate,Nigeria,Tomy,"[
  ""MUP-014"",
  ""TIE-209"",
  ""BSB-058""
]",6933266699068
Classic Soap 30 X 150g,Toiletries,Bar Soap,Nigeria,Classic,"[
  ""STS-177"",
  ""TIE-231""
]",''
Supergold Tomatoe Paste 18 X 210g,Food,Tomato Paste,Nigeria,Super Gold,"[
  ""CRG-047""
]",''
Bottega Pink Gold 6 X 750ml,Beverages,Wine,Nigeria,Bottega,"[
  ""BBL-009""
]",8050860811929
Bogo Charger 24 X 330ml,Beverages,Sports & Energy Drinks,Nigeria,Bogo Charger,"[
  ""BBL-003"",
  ""GTI-001"",
  ""NBV-001"",
  ""OSM-001""
]",''
Majik Detergent 162 X 22g,Toiletries,Laundry Detergent,Nigeria,Magik,"[
  ""FIT-041""
]",''
Venus Moisturising Lotion 48 X 200g,Toiletries,Lotions & Moisturisers,Nigeria,Venus,"[
  ""JJS-004""
]",''
Orijinherbal Gin 24 X 20cl Pack,Beverages,Gin,Nigeria,Orijin,"[
  ""AIS-069"",
  ""JGL-069"",
  ""FSG-069"",
  ""CFA-069"",
  ""ARN-069"",
  ""SAN-069"",
  ""MVG-069"",
  ""VIC-069"",
  ""TAS-069"",
  ""JDS-069"",
  ""ASG-069"",
  ""MCL-069""
]",''
Mr Dowell's No 1 Whisky 48 X 180ml,Beverages,Whiskey,Nigeria,Mr Dowell's,"[
  ""AIS-025"",
  ""JGL-025"",
  ""FSG-025"",
  ""CFA-025"",
  ""ARN-025"",
  ""SAN-025"",
  ""MVG-025"",
  ""VIC-025"",
  ""TAS-025"",
  ""JDS-025"",
  ""ASG-025"",
  ""MCL-025""
]",8902967020791
Kisskids Diaper Cp Size 3 - 9 X 10,Baby And Toddler,Diapering,Nigeria,Kisskids,"[
  ""ROM-051""
]",4897060366051
Picnic 48 X 46g,Food,Biscuits,Nigeria,OK Foods,"[
  ""AEM-126"",
  ""MS-126"",
  ""KGR-115""
]",''
Faro Tropical Drink 12 X 500ml,Beverages,Juice,Nigeria,Faro,"[
  ""MBN-106""
]",''
Peak Sachet 210 X 12g,Beverages,Milk,Nigeria,Peak,"[
  ""MBN-095""
]",8904208604840
Sunlight Destiny Powder Yellow 3 X 3.5kg,Toiletries,Laundry Detergent,Nigeria,Sunlight,"[
  ""MMN-013""
]",''
Colgate Total Clean Mint 95g - 4 X 12,Toiletries,Toothpaste,Nigeria,Colgate,"[
  ""ROM-018""
]",049000306809
Bua Premium Refined Sugar 50kg,Food,Sugar & Sweeteners,Nigeria,BUA PASTA,"[
  ""MBN-068""
]",''
Closeup Complete Fresh Protect 36 X 140g,Toiletries,Toothpaste,Nigeria,closeup,"[
  ""MMN-008"",
  ""MMN-008-1""
]",8901030800812
Beloxxi Mini Crackers 72 X 21g,Brand Food,Crackers,Nigeria,BELOXXI,"[
  ""BLX-001""
]",4897028440123
Ciroc Coconut 6 X 1l,Beverages,Vodka,Nigeria,Ciroc,"[
  ""EWG-057""
]",''
Amel Susan Corn Flour 12 X 350g,Brand Food,Flour,Nigeria,amel SUSAN,"[
  ""ASU-005""
]",''
Mamae Native Spice Mix 48 X 70g,Brand Food,Seasonings & Spices,Nigeria,Mamae Foods,"[
  ""MAF-008""
]",''
Accel Grape Fruit Drink 12 X 500ml,Brand Beverages,Fizzy Drinks,Nigeria,Accel,"[
  ""RFB-010""
]",''
Palmes D'or Brut Vintage 3 X 750ml,Brand Beverages,Wine,Nigeria,Palmes D'Or,"[
  ""SGR-013""
]",''
Guinness Foreign Extra Stout Rgb 24 X 450ml,Brand Beverages,Beer,Nigeria,Guinness,"[
  ""CEO-019""
]",5010103922418
Viva Plus Dishwasing Liquid Original 36 X 300ml,Home & Garden,Household Cleaning Supplies,Nigeria,Viva Plus,"[
  ""BCI-030""
]",9332825001649
Rose Belle Tissue Paper 12 X 10g,Home & Garden,Toilet Paper,Nigeria,Rose,"[
  ""OMW-014""
]",''
Private Gold Oud For Greatness 24 X 60ml,Brand Toiletries,Perfumery,Nigeria,Private Gold Collection,"[
  ""BPF-015""
]",''
Twinkleen Alcohol Based Sanitizer 12 X 100ml,Toiletries,Hand Sanitisers,Nigeria,Twinkleen,"[
  ""TWK-006""
]",''
Aace Foods Jollof Rice Seasoning Powder 12 X 35g,Brand Food,Herbs & Spices,Nigeria,AACE Foods,"[
  ""AFP-017""
]",''
Apple Iphone 13 Pro Silver 128gb,Electronics,Mobile Phones,Nigeria,iPhone,"[
  ""MPZ-004"",
  ""GPA-014""
]",The GTIN for the Apple iPhone 13 Pro Silver 128GB is 194252707393.
Razzl Grenadine Flavored Carbonated Soft Drink 12 X 40cl,Brand Beverages,Fizzy Drinks,Nigeria,Razzl,"[
  ""ULT-002""
]",''
Coca Cola Rgb 24 X 50cl,Beverages,Fizzy Drinks,Nigeria,Coca Cola,"[
  ""BNE-043"",
  ""SGL-035"",
  ""OAA-032"",
  ""TDV-033"",
  ""CLF-030"",
  ""DRH-034"",
  ""GLI-038"",
  ""MAI-006"",
  ""BKV-026"",
  ""BOR-015"",
  ""GGP-143"",
  ""PLT-014"",
  ""OBA-053"",
  ""FFN-004"",
  ""MSM-128"",
  ""FNF-053"",
  ""BZG-053"",
  ""MTD-043"",
  ""OAN-373"",
  ""TGV-239"",
  ""IHV-055"",
  ""PES-007"",
  ""LIC-035"",
  ""FSS-037"",
  ""OTV-037"",
  ""NDV-024"",
  ""MTS-073"",
  ""ACV-020"",
  ""GRG-027"",
  ""NGO-208"",
  ""STP-006"",
  ""OBZ-045"",
  ""WME-038"",
  ""MTW-038"",
  ""WSE-061"",
  ""SDE-021"",
  ""AKT-106"",
  ""DBA-029"",
  ""AME-061"",
  ""GSV-022"",
  ""HPS-020"",
  ""PUM-031"",
  ""OBQ-020"",
  ""OEM-031"",
  ""RGR-020"",
  ""ARI-035"",
  ""CTF-020"",
  ""RTE-002"",
  ""DNF-002"",
  ""LTC-020"",
  ""IZE-020"",
  ""ANC-053"",
  ""HNE-053"",
  ""BEN-020"",
  ""FAB-053"",
  ""YAB-035"",
  ""JNE-031"",
  ""MOA-024"",
  ""IKE-020"",
  ""BBC-020"",
  ""SHN-020"",
  ""DTM-020"",
  ""DZE-020"",
  ""LKH-020"",
  ""AON-012"",
  ""VGR-020"",
  ""ANL-018"",
  ""MBS-067"",
  ""HIE-061"",
  ""BVS-061"",
  ""GWS-020"",
  ""ANG-010"",
  ""PRS-006"",
  ""JME-002"",
  ""FLI-141"",
  ""HPR-141""
]",5449000001537
Chivita Pineapple 10 X 1l,Beverages,Juice,Nigeria,Chivita,"[
  ""DTS-003"",
  ""AGC-010"",
  ""OPB-010"",
  ""FIL-009"",
  ""PIP-009"",
  ""DES-003"",
  ""DUV-009"",
  ""TSH-010"",
  ""MBE-012"",
  ""OWO-169"",
  ""EJN-009"",
  ""RDB-009"",
  ""GBE-009"",
  ""DIL-004"",
  ""OBA-009"",
  ""UAM-009"",
  ""AGT-038"",
  ""MBA-009"",
  ""ANR-009"",
  ""MYJ-009"",
  ""ADB-009"",
  ""DON-009"",
  ""FNF-009"",
  ""BZG-009"",
  ""MTD-009"",
  ""OAN-329"",
  ""CFO-009"",
  ""MSM-009"",
  ""MZS-048"",
  ""SCO-009"",
  ""RHL-003"",
  ""LNL-009"",
  ""HPR-011"",
  ""LES-006"",
  ""ISE-009"",
  ""MTU-003"",
  ""FIE-009"",
  ""GTS-009"",
  ""EDB-011"",
  ""DGL-003"",
  ""MTS-009"",
  ""NGO-054"",
  ""WSE-003"",
  ""SIE-009"",
  ""NKE-009"",
  ""FIS-009"",
  ""OKN-024"",
  ""EWG-003"",
  ""TUC-004"",
  ""AME-003"",
  ""PUM-003"",
  ""OEM-003"",
  ""ABI-003"",
  ""JOV-009"",
  ""AGA-003"",
  ""GVF-003"",
  ""KWE-003"",
  ""DEE-009"",
  ""LBE-022"",
  ""HIE-003"",
  ""BVS-003"",
  ""PSE-009"",
  ""CGT-009"",
  ""JVS-009"",
  ""LBS-053"",
  ""JCS-025"",
  ""VVW-045"",
  ""DTD-019"",
  ""BRL-007"",
  ""FEE-003"",
  ""FLI-011"",
  ""RGV-003""
]",''
